%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__Hmax_shallow log__fdd_threshold snow_insulation_k f_direct_runoff baseflow_Q     log__routing_K neg_kge        
447      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.988333333    2.342592593    0.05555555556  0.1361111111   0.2935185185   0.2091666667   0.3462962963   0.09745825136  
448      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.988333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2241666667   0.3462962963   0.1058519268   
449      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.988333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.4462962963   0.09828373987  
450      I1         1.73712963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.988333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09322766493  
451      I1         1.82212963     1.031481481    4.362962963    0.4274074074   0.6451851852   1.988333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09043104175  
452      I1         1.82212963     1.031481481    4.462962963    0.3784074074   0.6451851852   1.988333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09043393252  
453      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.5961851852   1.988333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09047496832  
454      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08903948368  
455      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.988333333    2.217592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09042272651  
456      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.988333333    2.342592593    0.05555555556  0.1286111111   0.2685185185   0.2091666667   0.3462962963   0.09034114669  
457      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.988333333    2.342592593    0.05555555556  0.1361111111   0.2435185185   0.2091666667   0.3462962963   0.09792755718  
458      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.988333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.1941666667   0.3462962963   0.1058189288   
459      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.988333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.2462962963   0.1016368966   
460      I1         1.86462963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.988333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09094415798  
461      I1         1.82212963     1.073981481    4.462962963    0.4274074074   0.6451851852   1.988333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09042328568  
462      I1         1.82212963     1.031481481    4.462962963    0.4519074074   0.6451851852   1.988333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09052190727  
463      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6696851852   1.988333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09088127354  
464      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.988333333    2.405092593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09042272651  
465      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.988333333    2.342592593    0.1305555556   0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09044447239  
466      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.988333333    2.342592593    0.05555555556  0.1398611111   0.2685185185   0.2091666667   0.3462962963   0.09043036857  
467      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.988333333    2.342592593    0.05555555556  0.1361111111   0.2810185185   0.2091666667   0.3462962963   0.09297757913  
468      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.988333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.3462962963   0.0957751854   
469      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.988333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3962962963   0.09374127363  
470      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.988333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.0914771996   
471      I1         1.82212963     1.031481481    4.412962963    0.4274074074   0.6451851852   1.988333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09042663635  
472      I1         1.82212963     1.031481481    4.462962963    0.4029074074   0.6451851852   1.988333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09036842187  
473      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6206851852   1.988333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09004754084  
474      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08963321987  
475      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.988333333    2.280092593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09042272651  
476      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.988333333    2.342592593    0.05555555556  0.1323611111   0.2685185185   0.2091666667   0.3462962963   0.0903522806   
477      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.988333333    2.342592593    0.05555555556  0.1361111111   0.2560185185   0.2091666667   0.3462962963   0.09318639538  
478      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.988333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2016666667   0.3462962963   0.09465523309  
479      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.988333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.2962962963   0.09503885798  
480      I1         1.86462963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09038828657  
481      I1         1.82212963     1.073981481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08963597275  
482      I1         1.82212963     1.031481481    4.462962963    0.4519074074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08973327194  
483      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6696851852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09008118099  
484      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.405092593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08963321987  
485      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.342592593    0.1305555556   0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08965539183  
486      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1398611111   0.2685185185   0.2091666667   0.3462962963   0.08969703383  
487      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2810185185   0.2091666667   0.3462962963   0.09251874564  
488      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2166666667   0.3462962963   0.09504808516  
489      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3962962963   0.09302624495  
490      I1         1.77962963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09075207553  
491      I1         1.82212963     1.031481481    4.412962963    0.4274074074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08963678765  
492      I1         1.82212963     1.031481481    4.462962963    0.4029074074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08959722942  
493      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6206851852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08946356011  
494      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.280092593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08963321987  
495      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1323611111   0.2685185185   0.2091666667   0.3462962963   0.08958449829  
496      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2560185185   0.2091666667   0.3462962963   0.09249019165  
497      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2016666667   0.3462962963   0.0940688744   
498      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.2962962963   0.09435542081  
499      I1         1.84337963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08969728973  
500      I1         1.82212963     1.052731481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.0896328007   
501      I1         1.82212963     1.031481481    4.487962963    0.4274074074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08963159239  
502      I1         1.82212963     1.031481481    4.462962963    0.4396574074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08968314239  
503      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6574351852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08986937453  
504      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.864583333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08987176882  
505      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.373842593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08963321987  
506      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.342592593    0.09305555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08963731798  
507      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1379861111   0.2685185185   0.2091666667   0.3462962963   0.08963321987  
508      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2747685185   0.2091666667   0.3462962963   0.09071040817  
509      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2129166667   0.3462962963   0.09142871403  
510      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3712962963   0.09115933368  
511      I1         1.80087963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.09003181668  
512      I1         1.82212963     1.010231481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08963455849  
513      I1         1.82212963     1.031481481    4.437962963    0.4274074074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08963494947  
514      I1         1.82212963     1.031481481    4.462962963    0.4151574074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08961162202  
515      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6329351852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08942664623  
516      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.617083333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08933134667  
517      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.311342593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08963321987  
518      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.342592593    0.01805555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08963114098  
519      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1342361111   0.2685185185   0.2091666667   0.3462962963   0.08962660794  
520      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2622685185   0.2091666667   0.3462962963   0.09077037482  
521      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2054166667   0.3462962963   0.09050773915  
522      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.740833333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3212962963   0.09158249418  
523      I1         1.84337963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.617083333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08942920983  
524      I1         1.82212963     1.052731481    4.462962963    0.4274074074   0.6451851852   1.617083333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08933329312  
525      I1         1.82212963     1.031481481    4.487962963    0.4274074074   0.6451851852   1.617083333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.0893296531   
526      I1         1.82212963     1.031481481    4.462962963    0.4396574074   0.6451851852   1.617083333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08940013263  
527      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6574351852   1.617083333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08960749592  
528      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.617083333    2.373842593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08933134667  
529      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.617083333    2.342592593    0.09305555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08933848648  
530      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.617083333    2.342592593    0.05555555556  0.1379861111   0.2685185185   0.2091666667   0.3462962963   0.08934066302  
531      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.617083333    2.342592593    0.05555555556  0.1361111111   0.2747685185   0.2091666667   0.3462962963   0.09056175546  
532      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.617083333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2129166667   0.3462962963   0.09113140655  
533      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.617083333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3712962963   0.0908727051   
534      I1         1.80087963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.617083333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08976731255  
535      I1         1.82212963     1.010231481    4.462962963    0.4274074074   0.6451851852   1.617083333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08933194201  
536      I1         1.82212963     1.031481481    4.437962963    0.4274074074   0.6451851852   1.617083333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08933314481  
537      I1         1.82212963     1.031481481    4.462962963    0.4151574074   0.6451851852   1.617083333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08930215697  
538      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6329351852   1.617083333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08912026075  
539      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.617083333    2.311342593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08933134667  
540      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.617083333    2.342592593    0.01805555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08930648682  
541      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.617083333    2.342592593    0.05555555556  0.1342361111   0.2685185185   0.2091666667   0.3462962963   0.08936745957  
542      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.617083333    2.342592593    0.05555555556  0.1361111111   0.2622685185   0.2091666667   0.3462962963   0.09048717436  
543      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.617083333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2054166667   0.3462962963   0.09039560029  
544      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.617083333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3212962963   0.09145725906  
545      I1         1.84337963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08938096502  
546      I1         1.82212963     1.052731481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08907837842  
547      I1         1.82212963     1.031481481    4.487962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08903974318  
548      I1         1.82212963     1.031481481    4.462962963    0.4396574074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08905959333  
549      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6574351852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08921676566  
550      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.373842593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08903948368  
551      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.09305555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08903313754  
552      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1379861111   0.2685185185   0.2091666667   0.3462962963   0.08902870726  
553      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2747685185   0.2091666667   0.3462962963   0.09063117525  
554      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2129166667   0.3462962963   0.09064349327  
555      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3712962963   0.09045209396  
556      I1         1.80087963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08938862136  
557      I1         1.82212963     1.010231481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08900769619  
558      I1         1.82212963     1.031481481    4.437962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08903921639  
559      I1         1.82212963     1.031481481    4.462962963    0.4151574074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08904409799  
560      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6329351852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08914065496  
561      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.369583333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08903760341  
562      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.311342593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08903948368  
563      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.01805555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08902094359  
564      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1342361111   0.2685185185   0.2091666667   0.3462962963   0.08901720387  
565      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2622685185   0.2091666667   0.3462962963   0.09005467056  
566      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2054166667   0.3462962963   0.09050320314  
567      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3212962963   0.09148317962  
568      I1         1.83275463     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08911739267  
569      I1         1.82212963     1.042106481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08905775625  
570      I1         1.82212963     1.031481481    4.475462963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08903961433  
571      I1         1.82212963     1.031481481    4.462962963    0.4335324074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08904860489  
572      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6513101852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08906666513  
573      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.555208333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08920586145  
574      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.358217593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08903948368  
575      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.07430555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08904281527  
576      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1370486111   0.2685185185   0.2091666667   0.3462962963   0.08902870726  
577      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2716435185   0.2091666667   0.3462962963   0.08977231395  
578      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2110416667   0.3462962963   0.08950021752  
579      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3587962963   0.089648094    
580      I1         1.81150463     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08912978474  
581      I1         1.82212963     1.020856481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.089022797    
582      I1         1.82212963     1.031481481    4.450462963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08903935092  
583      I1         1.82212963     1.031481481    4.462962963    0.4212824074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08903187858  
584      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6390601852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08907485901  
585      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.431458333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08901312873  
586      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.326967593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08903948368  
587      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.03680555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08904353064  
588      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1351736111   0.2685185185   0.2091666667   0.3462962963   0.0890131535   
589      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2653935185   0.2091666667   0.3462962963   0.08941160625  
590      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2072916667   0.3462962963   0.08946226486  
591      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3337962963   0.09022377495  
592      I1         1.82744213     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08904840002  
593      I1         1.82212963     1.036793981    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08904830991  
594      I1         1.82212963     1.031481481    4.469212963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08903954926  
595      I1         1.82212963     1.031481481    4.462962963    0.4304699074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08904661811  
596      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6482476852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08902606054  
