%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__Hmax_shallow log__fdd_threshold snow_insulation_k baseflow_Q     log__routing_K neg_kge        
20       I1         1.410844564    2.407561628    3.266249106    0.1476893845   0.02994830241  7.112600664    1.149856099    2.768673585    0.09153581866  0.05880899688  0.5618529663   0.2948858824   
21       I1         1.705715745    2.488288281    2.847328631    0.8315033959   0.0484617857   2.551934855    3.016951563    2.55376601     0.1485310072   0.02422403007  -0.2130201417  0.5012010359   
22       I1         0.8338031471   2.000293527    3.215936495    0.3100129122   0.4610069183   0.4799825509   3.166076141    0.9165776792   0.02643219719  0.04910119415  0.270269134    0.4252618313   
23       I1         1.956024234    1.901547742    3.091685818    0.06347138941  0.3368864109   2.829426214    1.375566622    1.37273744     0.06710045953  0.07711858737  0.722789629    0.2260270882   
24       I1         1.853645615    1.866032498    4.445073272    0.6682522869   0.1090620174   4.124568675    3.271262121    2.179021285    0.07298436433  0.0312210054   0.04473927255  0.729080297    
25       I1         1.02088661     1.772377062    2.881948345    0.3952466911   0.1531534745   3.84481336     1.659801522    2.344272776    0.1280760708   0.02604609715  0.07249794206  0.5160720872   
26       I1         1.55234451     1.91308261     3.804717974    0.4088656905   0.2769640907   4.728388251    2.693995187    0.6234492863   0.1216214533   0.2846777108   -0.1711711146  0.9978845004   
27       I1         1.489386704    1.016417413    4.478365765    0.5327328235   0.07422057778  0.4232596352   2.245780458    1.41437727     0.04737993652  0.1440161838   -0.9920235546  0.770158919    
28       I1         1.922741166    1.293362253    3.937910057    0.9538877546   0.2451389809   2.017122039    3.284479811    0.894750979    0.08250384046  0.08540032218  -0.04557088007 0.6655886906   
29       I1         0.9869559751   1.625971422    3.086598135    0.4723098789   0.9066224618   4.936652069    3.217602306    2.171711927    0.07790360766  0.06641283458  0.08861374577  0.3001796815   
30       I1         1.323262714    1.234350195    2.915510221    0.176803382    0.8718494731   6.776723139    1.038891193    0.1934143029   0.1465815045   0.2930016291   0.155087912    0.5478345174   
31       I1         1.980969714    1.967639135    3.053189839    0.4037020077   0.2249136607   2.04783647     3.120827288    1.301082103    0.06008628404  0.161542796    -0.5710018159  0.9590127174   
32       I1         0.6630983557   1.809580411    4.200932026    0.4131563162   0.5615971726   7.267569472    1.646961503    2.460068593    0.04069295183  0.1466942612   -0.9302831726  0.5555603213   
33       I1         1.280693964    1.819858956    3.527121202    0.1381101293   0.4883536824   1.188839618    1.257138806    1.927537981    0.1274157622   0.008292317452 -0.5916193209  0.6383453636   
